district,outcome,feature,family,measure,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r,pearson_p_fdr,spearman_p_fdr
3,mentions,bin_count_share_micro,overall_bins,record share,15,-0.005217648180439977,0.9852761557100533,-0.028571428571428564,0.9194899083821858,0.005217648180439977,0.028571428571428564,0.9852761557100533,0.963981355561969
3,mentions,bin_amount_small,overall_bins,dollar amount,15,0.9412270344881746,1.7038008014367947e-07,0.8821428571428571,1.3558210624788728e-05,0.9412270344881746,0.8821428571428571,4.089923561203332e-06,0.0002203209226528168
3,mentions,bin_amount_share_small,overall_bins,dollar share,15,0.4909470832527832,0.06312563177392291,0.6,0.018050087941499985,0.4909470832527832,0.6,0.16090847314921528,0.0426638442253636
3,mentions,bin_count_small,overall_bins,record count,15,0.9208835200250373,1.1190532481461945e-06,0.8714285714285712,2.3236477821632625e-05,0.9208835200250373,0.8714285714285712,1.552110620680699e-05,0.00022643095945175395
3,mentions,bin_count_share_small,overall_bins,record share,15,0.18188076504689213,0.5164962224535262,0.24642857142857136,0.375950515973805,0.18188076504689213,0.24642857142857136,0.714303286371898,0.5491412031078051
3,mentions,bin_amount_medium,overall_bins,dollar amount,15,0.8645017331077656,3.2117098226791654e-05,0.9214285714285713,1.0713172981620745e-06,0.8645017331077656,0.9214285714285713,0.0002456013393813479,4.642374958702323e-05
3,mentions,bin_amount_share_medium,overall_bins,dollar share,15,-0.08199814845511025,0.7714220424811197,0.35,0.20094535081629333,0.08199814845511025,0.35,0.8645247027805651,0.38164334342378864
3,mentions,bin_count_medium,overall_bins,record count,15,0.8813772892819016,1.4113953581686624e-05,0.9408662585866083,1.7713804360494937e-07,0.8813772892819016,0.9408662585866083,0.00014113953581686622,2.3027945668643418e-05
3,mentions,bin_count_share_medium,overall_bins,record share,15,-0.1305582179060889,0.6428079752411898,0.12142857142857141,0.6664011137233892,0.1305582179060889,0.12142857142857141,0.7809816521621933,0.7735012927146481
3,mentions,bin_amount_large,overall_bins,dollar amount,15,0.8036390850686621,0.00030663135169362477,0.7184989464210632,0.0025476141035928644,0.8036390850686621,0.7184989464210632,0.0011389164491477492,0.007885472225406484
3,mentions,bin_amount_share_large,overall_bins,dollar share,15,-0.19087658881145195,0.49559609886935657,-0.1537087298313717,0.5844243269545992,0.19087658881145195,0.1537087298313717,0.7079944269562237,0.7235729762295038
3,mentions,bin_count_large,overall_bins,record count,15,0.8060236462271738,0.0002849701213442085,0.68990197342918,0.004423759537356924,0.8060236462271738,0.68990197342918,0.0010895916404337384,0.012235930635242556
3,mentions,bin_count_share_large,overall_bins,record share,15,-0.17591445897874708,0.5305752352626881,-0.10366402709557626,0.7131333740954289,0.17591445897874708,0.10366402709557626,0.7254280225256454,0.8132222687053137
3,mentions,cash_amount,cash_in_kind,dollar amount,15,0.950536500887583,5.681503224344786e-08,0.8714285714285712,2.3236477821632625e-05,0.950536500887583,0.8714285714285712,3.084554896473196e-06,0.00022643095945175395
3,mentions,cash_amount_share,cash_in_kind,dollar share,15,0.10970592479868578,0.6971233322614749,-0.2157805007172703,0.43988958298285363,0.10970592479868578,0.2157805007172703,0.8272366793769907,0.595683810289281
3,mentions,cash_count,cash_in_kind,record count,15,0.8433411299805141,7.818648735041347e-05,0.807142857142857,0.0002752442706954195,0.8433411299805141,0.807142857142857,0.0004309975790570072,0.0014794242272454156
3,mentions,cash_count_share,cash_in_kind,record share,15,0.16737815836156641,0.5510111843340704,-0.1678292783356547,0.5499227532641369,0.16737815836156641,0.1678292783356547,0.7309332037084607,0.6940772614013379
3,mentions,in_kind_amount,cash_in_kind,dollar amount,15,0.21201440395081894,0.4481043360437344,0.7453862417234767,0.0014250739406719407,0.21201440395081894,0.7453862417234767,0.6695811917894883,0.005007016548306819
3,mentions,in_kind_amount_share,cash_in_kind,dollar share,15,0.07161129073719677,0.7997946811094429,0.7494153565436036,0.00129848709931725,0.07161129073719677,0.7494153565436036,0.8835678902678201,0.004688981191978958
3,mentions,in_kind_count,cash_in_kind,record count,15,0.4362269167762276,0.10403958975700647,0.764386373389122,0.0009050338048537157,0.4362269167762276,0.764386373389122,0.2292397740408617,0.003921813154366101
3,mentions,in_kind_count_share,cash_in_kind,record share,15,0.1490853471471399,0.5959095011841131,0.7494153565436036,0.00129848709931725,0.1490853471471399,0.7494153565436036,0.7619675455289728,0.004688981191978958
3,mentions,cash_bin_amount_micro,cash_in_kind_bins,dollar amount,15,0.7917293745151527,0.00043596154271991123,0.8035714285714284,0.0003072650318125094,0.7917293745151527,0.8035714285714284,0.00149144738298917,0.0014794242272454156
3,mentions,cash_bin_amount_share_micro,cash_in_kind_bins,dollar share,15,0.05664391834991414,0.8410830247312125,0.12142857142857141,0.6664011137233892,0.05664391834991414,0.12142857142857141,0.8962360099594888,0.7735012927146481
3,mentions,cash_bin_count_micro,cash_in_kind_bins,record count,15,0.7715538354049669,0.0007544304107943887,0.7571428571428571,0.0010811081941858348,0.7715538354049669,0.7571428571428571,0.002228998940983421,0.004258911068004804
3,mentions,cash_bin_count_share_micro,cash_in_kind_bins,record share,15,-0.009858397985809182,0.9721838469031896,-0.021428571428571425,0.9395779040128779,0.009858397985809182,0.021428571428571425,0.9852761557100533,0.9694057739815407
3,mentions,cash_bin_amount_small,cash_in_kind_bins,dollar amount,15,0.9412318026167631,1.7029223480009607e-07,0.8821428571428571,1.3558210624788728e-05,0.9412318026167631,0.8821428571428571,4.089923561203332e-06,0.0002203209226528168
3,mentions,cash_bin_amount_share_small,cash_in_kind_bins,dollar share,15,0.4729946703658343,0.07496697663895988,0.5392857142857141,0.03802165626355804,0.4729946703658343,0.5392857142857141,0.18047605487157006,0.08826455918325972
3,mentions,cash_bin_count_small,cash_in_kind_bins,record count,15,0.9213090493031713,1.081636546057113e-06,0.8704203654404422,2.4384872556342733e-05,0.9213090493031713,0.8704203654404422,1.552110620680699e-05,0.00022643095945175395
3,mentions,cash_bin_count_share_small,cash_in_kind_bins,record share,15,0.19207634893839742,0.49283906523725574,0.2821428571428571,0.3082844568200555,0.19207634893839742,0.2821428571428571,0.7079944269562237,0.48285517333261707
3,mentions,cash_bin_amount_medium,cash_in_kind_bins,dollar amount,15,0.8581483099097613,4.25729919479123e-05,0.8918680951843545,7.936448023309024e-06,0.8581483099097613,0.8918680951843545,0.0003074716085126999,0.00017195637383836217
3,mentions,cash_bin_amount_share_medium,cash_in_kind_bins,dollar share,15,-0.08924286843475729,0.7517882265383484,0.3107142857142856,0.2596673973372183,0.08924286843475729,0.3107142857142856,0.8573023635963622,0.43497345800729015
3,mentions,cash_bin_count_medium,cash_in_kind_bins,record count,15,0.8728974928537154,2.1643840468116062e-05,0.923648097104595,8.941227436067852e-07,0.8728974928537154,0.923648097104595,0.00020097851863250628,4.642374958702323e-05
3,mentions,cash_bin_count_share_medium,cash_in_kind_bins,record share,15,-0.1327573775259145,0.6371708564421069,0.13214285714285715,0.6387442188840663,0.1327573775259145,0.13214285714285715,0.7809816521621933,0.7618050316965929
3,mentions,cash_bin_amount_large,cash_in_kind_bins,dollar amount,15,0.8115081540363354,0.0002398681725443683,0.6934765950531654,0.004142547272806575,0.8115081540363354,0.6934765950531654,0.001064777001864127,0.011707198814453363
3,mentions,cash_bin_amount_share_large,cash_in_kind_bins,dollar share,15,-0.17142492520840913,0.5412809091152893,-0.11796251359151783,0.6754362035093059,0.17142492520840913,0.11796251359151783,0.7254280225256454,0.7770504996124757
3,mentions,cash_bin_count_large,cash_in_kind_bins,record count,15,0.8103461597994476,0.0002488984398513289,0.6875584332462088,0.004616197258826786,0.8103461597994476,0.6875584332462088,0.001064777001864127,0.012502200909322546
3,mentions,cash_bin_count_share_large,cash_in_kind_bins,record share,15,-0.17264928837746746,0.5383519357206329,-0.05719394598376622,0.83955826497189,0.17264928837746746,0.05719394598376622,0.7254280225256454,0.8947621552164333
3,mentions,in_kind_bin_amount_micro,cash_in_kind_bins,dollar amount,15,0.047049678958921044,0.8677596724023772,0.26561990862896234,0.33865068640540064,0.047049678958921044,0.26561990862896234,0.9097480436476534,0.5119138282872335
3,mentions,in_kind_bin_count_micro,cash_in_kind_bins,record count,15,0.09801891383958611,0.7281932266302998,0.26561990862896234,0.33865068640540064,0.09801891383958611,0.26561990862896234,0.8452242809101694,0.5119138282872335
3,mentions,in_kind_bin_amount_small,cash_in_kind_bins,dollar amount,15,0.5225346410492233,0.0456765487212802,0.6484959647329074,0.008920707783270924,0.5225346410492233,0.6484959647329074,0.11875902667532852,0.02273905905539647
3,mentions,in_kind_bin_count_small,cash_in_kind_bins,record count,15,0.5499719797900945,0.033666261804521994,0.6629337054205529,0.00706734854342945,0.5499719797900945,0.6629337054205529,0.09117945905391373,0.01875010838052711
3,mentions,in_kind_bin_amount_medium,cash_in_kind_bins,dollar amount,15,0.3391527450174061,0.21622049171578983,0.4493071946470774,0.09292183280273214,0.3391527450174061,0.4493071946470774,0.4015523417578954,0.19483610103798674
3,mentions,in_kind_bin_count_medium,cash_in_kind_bins,record count,15,0.3925830010318694,0.14777457226417692,0.4603595618824925,0.08420319689807576,0.3925830010318694,0.4603595618824925,0.3049316570530635,0.18502962449485144
3,mentions,in_kind_bin_amount_large,cash_in_kind_bins,dollar amount,15,0.05181793569250972,0.8544833106623615,0.2233621958925365,0.4235853573418938,0.05181793569250972,0.2233621958925365,0.9031124421634715,0.5796431205731178
3,mentions,in_kind_bin_count_large,cash_in_kind_bins,record count,15,0.08278906628784208,0.769272092184316,0.2233621958925365,0.4235853573418938,0.08278906628784208,0.2233621958925365,0.8645247027805651,0.5796431205731178
3,mentions,individual_amount,individual_business,dollar amount,15,0.9487567502813095,7.118203607245838e-08,0.8607142857142854,3.80552502266478e-05,0.9487567502813095,0.8607142857142854,3.084554896473196e-06,0.00032335193490381576
3,mentions,individual_amount_share,individual_business,dollar share,15,0.2382938069611164,0.3924060674154169,-0.17889494503910444,0.5235206767480284,0.2382938069611164,0.17889494503910444,0.6072951043333833,0.6805768797724369
3,mentions,individual_count,individual_business,record count,15,0.8428905152336013,7.956878382590903e-05,0.807142857142857,0.0002752442706954195,0.8428905152336013,0.807142857142857,0.0004309975790570072,0.0014794242272454156
3,mentions,individual_count_share,individual_business,record share,15,0.2511867512424208,0.36650199409219747,-0.17151783390347128,0.5410584039757081,0.2511867512424208,0.17151783390347128,0.5810397467315326,0.6895842403611967
3,mentions,business_amount,individual_business,dollar amount,15,-0.1043292833672042,0.7113649654327312,0.1510765688379927,0.5909519190030615,0.1043292833672042,0.1510765688379927,0.8331301396959915,0.7247523534943208
3,mentions,business_amount_share,individual_business,dollar share,15,-0.32905421748734787,0.23108356377629288,0.015495032701332581,0.956291142899859,0.32905421748734787,0.015495032701332581,0.4172342123738621,0.9712331920076692
3,mentions,business_count,individual_business,record count,15,0.22519489293870942,0.419691485591237,0.2572568321624045,0.35463961530917515,0.22519489293870942,0.2572568321624045,0.6418810956101272,0.523899431706736
3,mentions,business_count_share,individual_business,record share,15,-0.2855318525092506,0.3022587534636061,0.0,1.0,0.2855318525092506,0.0,0.5037645891060102,1.0
3,mentions,individual_bin_amount_micro,individual_business_bins,dollar amount,15,0.7917799678071535,0.00043533079304659724,0.8035714285714284,0.0003072650318125094,0.7917799678071535,0.8035714285714284,0.00149144738298917,0.0014794242272454156
3,mentions,individual_bin_amount_share_micro,individual_business_bins,dollar share,15,-0.014500915579888331,0.9590931427148162,-0.007142857142857141,0.9798442277615982,0.014500915579888331,0.007142857142857141,0.9852761557100533,0.9874399194496726
3,mentions,individual_bin_count_micro,individual_business_bins,record count,15,0.7716040320310994,0.0007534525561946976,0.7571428571428571,0.0010811081941858348,0.7716040320310994,0.7571428571428571,0.002228998940983421,0.004258911068004804
3,mentions,individual_bin_count_share_micro,individual_business_bins,record share,15,-0.05932255774028836,0.8336624634101202,-0.05714285714285713,0.8396998687415759,0.05932255774028836,0.05714285714285713,0.8956704152340134,0.8947621552164333
3,mentions,individual_bin_amount_small,individual_business_bins,dollar amount,15,0.9402716926347341,1.8876570282476915e-07,0.8749999999999999,1.9522613815941116e-05,0.9402716926347341,0.8749999999999999,4.089923561203332e-06,0.00022643095945175395
3,mentions,individual_bin_amount_share_small,individual_business_bins,dollar share,15,0.26661119270806954,0.3367829231819366,0.33571428571428563,0.22121153763932597,0.26661119270806954,0.33571428571428563,0.547272250170647,0.4050352097621462
3,mentions,individual_bin_count_small,individual_business_bins,record count,15,0.9200665122678227,1.193931246677461e-06,0.859696500568486,3.9797161218931175e-05,0.9200665122678227,0.859696500568486,1.552110620680699e-05,0.00032335193490381576
3,mentions,individual_bin_count_share_small,individual_business_bins,record share,15,0.1933474036665837,0.4899261038914366,0.2821428571428571,0.3082844568200555,0.1933474036665837,0.2821428571428571,0.7079944269562237,0.48285517333261707
3,mentions,individual_bin_amount_medium,individual_business_bins,dollar amount,15,0.8504894094366915,5.877145864980258e-05,0.8918680951843545,7.936448023309024e-06,0.8504894094366915,0.8918680951843545,0.00036766357840810663,0.00017195637383836217
3,mentions,individual_bin_amount_share_medium,individual_business_bins,dollar share,15,-0.14830717061719986,0.5978514587996556,0.125,0.6571356681869506,0.14830717061719986,0.125,0.7619675455289728,0.7735012927146481
3,mentions,individual_bin_count_medium,individual_business_bins,record count,15,0.8666367737780596,2.9122953258136364e-05,0.9092722512352627,2.6484363873056424e-06,0.8666367737780596,0.9092722512352627,0.00023662399522235794,8.607418258743338e-05
3,mentions,individual_bin_count_share_medium,individual_business_bins,record share,15,-0.14020989635629744,0.6182060893245319,0.04285714285714285,0.8794603130258999,0.14020989635629744,0.04285714285714285,0.7699996213768694,0.929510899946073
3,mentions,individual_bin_amount_large,individual_business_bins,dollar amount,15,0.8062078375327433,0.00028335046741913777,0.7526930068692866,0.0012023464058633698,0.8062078375327433,0.7526930068692866,0.0010895916404337384,0.004597206845948178
3,mentions,individual_bin_amount_share_large,individual_business_bins,dollar share,15,0.00611859985817334,0.9827340553355508,0.19713388275147983,0.48129692675708097,0.00611859985817334,0.19713388275147983,0.9852761557100533,0.6320060654385912
3,mentions,individual_bin_count_large,individual_business_bins,record count,15,0.8069475509302404,0.00027692160554867215,0.7677207235675674,0.000832204823942769,0.8069475509302404,0.7677207235675674,0.0010895916404337384,0.003730573348708964
3,mentions,individual_bin_count_share_large,individual_business_bins,record share,15,0.03758026920446934,0.8942198420164273,0.225807902060786,0.41839318735454784,0.03758026920446934,0.225807902060786,0.9299886356970845,0.5796431205731178
3,mentions,business_bin_amount_micro,individual_business_bins,dollar amount,15,0.32274043383112383,0.24069207516034835,0.37851786199227166,0.1641553966278561,0.32274043383112383,0.37851786199227166,0.42283742933574714,0.32333638729729236
3,mentions,business_bin_count_micro,individual_business_bins,record count,15,0.32275108680958725,0.24067565816189454,0.38575837490522974,0.1555794972145472,0.32275108680958725,0.38575837490522974,0.42283742933574714,0.3111589944290944
3,mentions,business_bin_amount_small,individual_business_bins,dollar amount,15,0.1828189632265993,0.5142979226790645,0.08935086257186199,0.7514965877767993,0.1828189632265993,0.08935086257186199,0.714303286371898,0.8495178818346427
3,mentions,business_bin_count_small,individual_business_bins,record count,15,0.1387426167544438,0.6219227711120868,0.06649638116080447,0.8138546331555769,0.1387426167544438,0.06649638116080447,0.7699996213768694,0.8816758525852083
3,mentions,business_bin_amount_medium,individual_business_bins,dollar amount,15,0.4677883706533392,0.07868011909557314,0.45879802399548036,0.08539828822839297,0.4677883706533392,0.45879802399548036,0.1859711905895365,0.18502962449485144
3,mentions,business_bin_count_medium,individual_business_bins,record count,15,0.4615845105116484,0.08327406126666616,0.45392064950160177,0.08920855172387983,0.4615845105116484,0.45392064950160177,0.18992329762572985,0.19011658564105538
3,mentions,business_bin_amount_large,individual_business_bins,dollar amount,15,-0.3082480277580912,0.26366793044511205,-0.2595830925237586,0.35015075622644126,0.3082480277580912,0.2595830925237586,0.4510109336561127,0.5232137736716939
3,mentions,business_bin_count_large,individual_business_bins,record count,15,-0.3183999876306082,0.24743869205801072,-0.2723523897009611,0.32608043324687735,0.3183999876306082,0.2723523897009611,0.42889373290055194,0.5046482895487387
3,mentions,same_district_count,geography,record count,15,0.7805152630507177,0.0005954180651352338,0.7167116356090705,0.002641926544077507,0.7805152630507177,0.7167116356090705,0.0018879109382336683,0.00796666632681188
3,mentions,same_district_share,geography,record share,14,0.497456745287547,0.070302667819348,0.4153846153846154,0.13966594751752584,0.497456745287547,0.4153846153846154,0.17244050597198568,0.2851009415698329
3,mentions,portland_count,geography,record count,15,0.8386730003587568,9.351152017929014e-05,0.7249999999999999,0.0022270323137542148,0.8386730003587568,0.7249999999999999,0.0004862599049323087,0.007061321970440193
3,mentions,portland_share,geography,record share,14,0.4458343506063102,0.11009246780338888,0.3318681318681319,0.24637718314961166,0.4458343506063102,0.3318681318681319,0.2385336802406759,0.43497345800729015
3,mentions,oregon_count,geography,record count,15,0.8502327177971283,5.9391808819771075e-05,0.8178571428571428,0.00019513654706319864,0.8502327177971283,0.8178571428571428,0.00036766357840810663,0.0013351447956955695
3,mentions,oregon_share,geography,record share,15,0.38456924392562847,0.15696699103143996,0.33571428571428563,0.22121153763932597,0.38456924392562847,0.33571428571428563,0.3188392005326124,0.4050352097621462
3,mentions,same_district_bin_count_micro,geography_bins,record count,15,0.7518238900859197,0.0012272598367800034,0.7417339869769681,0.0015482462424173604,0.7518238900859197,0.7417339869769681,0.0035454173062533434,0.005296631881954127
3,mentions,same_district_bin_count_share_micro,geography_bins,record share,13,0.01326485999017396,0.9656941969610701,0.09078412990032038,0.7680289453599953,0.01326485999017396,0.09078412990032038,0.9852761557100533,0.8527752153519947
3,mentions,same_district_bin_count_small,geography_bins,record count,15,0.8336494460653168,0.00011268553026977416,0.7157022633258397,0.0026964101413824828,0.8336494460653168,0.7157022633258397,0.0005634276513488708,0.00796666632681188
3,mentions,same_district_bin_count_share_small,geography_bins,record share,13,0.07089087115082715,0.8179876010110466,0.093535164139724,0.7611803011128879,0.07089087115082715,0.093535164139724,0.8861532344286338,0.8527752153519947
3,mentions,same_district_bin_count_medium,geography_bins,record count,15,0.8869783033266915,1.0451658744329022e-05,0.8377265152098948,9.690182967552513e-05,0.8869783033266915,0.8377265152098948,0.0001132263030635644,0.0006998465476565703
3,mentions,same_district_bin_count_share_medium,geography_bins,record share,13,0.7272627101156188,0.0048469793320900095,0.8457345186174925,0.0002697953454712268,0.7272627101156188,0.8457345186174925,0.013697985068950026,0.0014794242272454156
3,mentions,same_district_bin_count_large,geography_bins,record count,15,0.8307815980107285,0.00012500899266186362,0.6337956616501705,0.011178263614314714,0.8307815980107285,0.6337956616501705,0.0006018951498534174,0.027418382450205905
3,mentions,same_district_bin_count_share_large,geography_bins,record share,13,-0.30318847723103026,0.31394530596216136,-0.17271870243471962,0.5725723576402046,0.30318847723103026,0.17271870243471962,0.5166188579124175,0.7157154470502558
3,mentions,portland_bin_count_micro,geography_bins,record count,15,0.7831973068475788,0.000553541890871359,0.7285714285714285,0.0020652097446907935,0.7831973068475788,0.7285714285714285,0.0018406935365757693,0.006711931670245079
3,mentions,portland_bin_count_share_micro,geography_bins,record share,14,-0.3599191348533537,0.20622110194327836,-0.24835164835164836,0.3919195389384575,0.3599191348533537,0.24835164835164836,0.39424622430332623,0.5661060006888831
3,mentions,portland_bin_count_small,geography_bins,record count,15,0.9097072884108074,2.5697343145014027e-06,0.7316648558879439,0.001932800645084999,0.9097072884108074,0.7316648558879439,3.0369587353198393e-05,0.006442668816949997
3,mentions,portland_bin_count_share_small,geography_bins,record share,14,0.38569260267580363,0.1732022217345173,0.3626373626373627,0.20256454381724168,0.38569260267580363,0.3626373626373627,0.3464044434690346,0.38164334342378864
3,mentions,portland_bin_count_medium,geography_bins,record count,15,0.8097163147658151,0.0002539083619829841,0.8038048213816277,0.0003050835573197582,0.8097163147658151,0.8038048213816277,0.001064777001864127,0.0014794242272454156
3,mentions,portland_bin_count_share_medium,geography_bins,record share,14,0.5668934221392007,0.03452128605941592,0.6501111623379521,0.011835618137498446,0.5668934221392007,0.6501111623379521,0.09158708546375653,0.02849315477545922
3,mentions,portland_bin_count_large,geography_bins,record count,15,0.8528667643443775,5.327611555547175e-05,0.6443690853746868,0.00951474138744398,0.8528667643443775,0.6443690853746868,0.00036452079064270144,0.02378685346860995
3,mentions,portland_bin_count_share_large,geography_bins,record share,14,-0.21337659683225896,0.4638957618068217,-0.1458585797089951,0.6188045497278668,0.21337659683225896,0.1458585797089951,0.6853005572146229,0.7448573283761359
3,mentions,oregon_bin_count_micro,geography_bins,record count,15,0.7823588298884824,0.0005663672420233136,0.7857142857142856,0.0005164547475705883,0.7823588298884824,0.7857142857142856,0.0018406935365757693,0.0023978256137205884
3,mentions,oregon_bin_count_share_micro,geography_bins,record share,15,-0.23879702627129143,0.3913771439959168,-0.28571428571428564,0.3019363513225493,0.23879702627129143,0.28571428571428564,0.6072951043333833,0.48285517333261707
3,mentions,oregon_bin_count_small,geography_bins,record count,15,0.9315533162879663,4.4800506669205884e-07,0.8471853248845371,6.717919780147617e-05,0.9315533162879663,0.8471853248845371,8.320094095709663e-06,0.000513723277305406
3,mentions,oregon_bin_count_share_small,geography_bins,record share,15,0.22181481359119998,0.4268874360621503,0.3321428571428571,0.22647175907072442,0.22181481359119998,0.3321428571428571,0.645294961489297,0.40890734276658575
3,mentions,oregon_bin_count_medium,geography_bins,record count,15,0.8686234646349498,2.6548277417215363e-05,0.8773077715172404,1.7395838452760538e-05,0.8686234646349498,0.8773077715172404,0.0002300850709491998,0.00022643095945175395
3,mentions,oregon_bin_count_share_medium,geography_bins,record share,15,0.6143453792836768,0.014821524555934967,0.7117405955294915,0.002919001941378055,0.6143453792836768,0.7117405955294915,0.04099570621854353,0.00843267227509216
3,mentions,oregon_bin_count_large,geography_bins,record count,15,0.8111716448077897,0.00024245523099151298,0.6553057347394917,0.008004340822778427,0.8111716448077897,0.6553057347394917,0.001064777001864127,0.02081128613922391
3,mentions,oregon_bin_count_share_large,geography_bins,record share,15,-0.11820400922841212,0.6748053378315225,0.021447729743912333,0.939523974391821,0.11820400922841212,0.021447729743912333,0.8122656844268327,0.9694057739815407
3,first_place_votes,total_amount,scale,dollar amount,15,0.9331213808810654,3.868365394437199e-07,0.7607142857142856,0.000991128611982373,0.9331213808810654,0.7607142857142856,8.38145835461393e-06,0.0061609682202743285
3,first_place_votes,total_record_count,scale,record count,15,0.8314810555379242,0.00012190577187641262,0.6785714285714285,0.005416550219591711,0.8314810555379242,0.6785714285714285,0.0006890326236492887,0.023471717618230747
3,first_place_votes,mean_amount,scale,dollar amount,15,-0.13638989286262226,0.6279000230801833,0.039285714285714285,0.8894459296739485,0.13638989286262226,0.039285714285714285,0.7924951747613965,0.903343522325104
3,first_place_votes,median_amount,scale,dollar amount,15,-0.05013593532386792,0.8591625835608104,0.19842752067539082,0.47836557516861256,0.05013593532386792,0.19842752067539082,0.9155011136303718,0.6411085028032951
3,first_place_votes,bin_amount_micro,overall_bins,dollar amount,15,0.7827218616372684,0.0005607849450022652,0.6357142857142856,0.010860746168789804,0.7827218616372684,0.6357142857142856,0.002437860648639804,0.0379489254169444
3,first_place_votes,bin_amount_share_micro,overall_bins,dollar share,15,0.055467092219685724,0.8443471194247175,-0.05357142857142857,0.8496099367776072,0.055467092219685724,0.05357142857142857,0.9104720078272581,0.8765816808022932
3,first_place_votes,bin_count_micro,overall_bins,record count,15,0.7603661143359621,0.0009996242090154444,0.6,0.018050087941499985,0.7603661143359621,0.6,0.0034315523018040605,0.051011118095543435
3,first_place_votes,bin_count_share_micro,overall_bins,record share,15,-0.03370898026117096,0.9050686986353575,-0.2785714285714285,0.3147094732307908,0.03370898026117096,0.2785714285714285,0.924646353063284,0.4929184520482266
3,first_place_votes,bin_amount_small,overall_bins,dollar amount,15,0.9423769232769758,1.50265615983654e-07,0.7964285714285713,0.00038046767853463365,0.9423769232769758,0.7964285714285713,6.1146518635590465e-06,0.004673267561781764
3,first_place_votes,bin_amount_share_small,overall_bins,dollar share,15,0.5065980900361476,0.0539639132580762,0.6678571428571428,0.006509956694715443,0.5065980900361476,0.6678571428571428,0.14615226507395637,0.027299818397193792
3,first_place_votes,bin_count_small,overall_bins,record count,15,0.9114776214353579,2.2692919317631387e-06,0.7928571428571427,0.0004220771851923509,0.9114776214353579,0.7928571428571427,2.681890464810982e-05,0.004673267561781764
3,first_place_votes,bin_count_share_small,overall_bins,record share,15,0.19794860445764245,0.47944978639000785,0.4678571428571427,0.07863023115438064,0.19794860445764245,0.4678571428571427,0.7003199127045059,0.15726046230876128
3,first_place_votes,bin_amount_medium,overall_bins,dollar amount,15,0.865701798322269,3.0404321708473184e-05,0.8714285714285712,2.3236477821632625e-05,0.865701798322269,0.8714285714285712,0.00022860232032340138,0.0005749536681205504
3,first_place_votes,bin_amount_share_medium,overall_bins,dollar share,15,-0.031801151981967195,0.9104210245546182,0.5214285714285714,0.04621923447857305,0.031801151981967195,0.5214285714285714,0.924646353063284,0.10183899122397451
3,first_place_votes,bin_count_medium,overall_bins,record count,15,0.8791154271009554,1.5867587507043146e-05,0.8888945985884908,9.396962192063461e-06,0.8791154271009554,0.8888945985884908,0.00014729238483058972,0.0005749536681205504
3,first_place_votes,bin_count_share_medium,overall_bins,record share,15,-0.08506793969127882,0.7630861997401811,0.33928571428571425,0.2160289253419548,0.08506793969127882,0.33928571428571425,0.8755067760405779,0.37445013725938836
3,first_place_votes,bin_amount_large,overall_bins,dollar amount,15,0.7301704068504571,0.0019958887015550067,0.7131370139850851,0.0028389283002382614,0.7301704068504571,0.7131370139850851,0.005896943890957974,0.016046116479607565
3,first_place_votes,bin_amount_share_large,overall_bins,dollar share,15,-0.22718053272846106,0.41549363150659374,-0.1304736892754667,0.6430250116799006,0.22718053272846106,0.1304736892754667,0.6751771511982148,0.7886155803621422
3,first_place_votes,bin_count_large,overall_bins,record count,15,0.7474781677279574,0.0013581645975055743,0.6952639058651582,0.004007371478435613,0.7474781677279574,0.6952639058651582,0.004203842801802968,0.020951164801490698
3,first_place_votes,bin_count_share_large,overall_bins,record share,15,-0.1765429432317626,0.5290841454534496,-0.04468277029981736,0.8743623219190315,0.1765429432317626,0.04468277029981736,0.7317121160526431,0.8950165499958591
3,first_place_votes,cash_amount,cash_in_kind,dollar amount,15,0.9381681906327213,2.351789178291941e-07,0.7607142857142856,0.000991128611982373,0.9381681906327213,0.7607142857142856,6.1146518635590465e-06,0.0061609682202743285
3,first_place_votes,cash_amount_share,cash_in_kind,dollar share,15,0.24239467511730278,0.38406316441389854,-0.13647655600921374,0.6276794656402881,0.24239467511730278,0.13647655600921374,0.6320026756178078,0.7771269574594043
3,first_place_votes,cash_count,cash_in_kind,record count,15,0.8321998252962531,0.0001187831821140077,0.6785714285714285,0.005416550219591711,0.8321998252962531,0.6785714285714285,0.0006890326236492887,0.023471717618230747
3,first_place_votes,cash_count_share,cash_in_kind,record share,15,0.24770494097678813,0.37340310888967465,-0.09590244476323126,0.7338636654944485,0.24770494097678813,0.09590244476323126,0.6223385148161245,0.8054323763220599
3,first_place_votes,in_kind_amount,cash_in_kind,dollar amount,15,-0.007349037689006251,0.9792625394165818,0.6285419119397966,0.012084786764914635,0.007349037689006251,0.6285419119397966,0.9792625394165818,0.039275556985972564
3,first_place_votes,in_kind_amount_share,cash_in_kind,dollar share,15,-0.11140715846278085,0.6926363313346474,0.6325710267599235,0.01138467762508332,0.11140715846278085,0.6325710267599235,0.8638967180368328,0.0379489254169444
3,first_place_votes,in_kind_count,cash_in_kind,record count,15,0.19222083165919424,0.4925075340947521,0.6332910850770034,0.011262954852452187,0.19222083165919424,0.6332910850770034,0.7036352546177277,0.0379489254169444
