year,contest_type,office,district,profile_key,candidate,spending_bin,spending_amount,spending_count,profile_total_spending,profile_total_count,spending_amount_share,spending_count_share,source_file_stem,source_candidate_name,canonical_candidate,candidate_key,linkage_status
2026,city_council,Portland City Council,3,2026|3|orestar|zimmerman,Zimmerman,Medium,884.56,5,7901.029999999999,35,0.11195502358553253,0.14285714285714285,Zimmerman,Zimmerman,,,source_only
2026,city_council,Portland City Council,3,2026|3|orestar|zimmerman,Zimmerman,Large,5233.5599999999995,9,7901.029999999999,35,0.6623895871804056,0.2571428571428571,Zimmerman,Zimmerman,,,source_only
2026,city_council,Portland City Council,3,2026|3|orestar|zimmerman,Zimmerman,Mega,1500.0,1,7901.029999999999,35,0.18984866530060007,0.02857142857142857,Zimmerman,Zimmerman,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|arnold,Arnold,Micro,637.0699999999999,43,118453.0,205,0.0053782512895409985,0.2097560975609756,Arnold,Arnold,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|arnold,Arnold,Small,3254.17,57,118453.0,205,0.027472246376199844,0.2780487804878049,Arnold,Arnold,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|arnold,Arnold,Medium,7356.61,42,118453.0,205,0.06210572969869906,0.2048780487804878,Arnold,Arnold,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|arnold,Arnold,Large,19120.36,31,118453.0,205,0.16141727098511646,0.15121951219512195,Arnold,Arnold,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|arnold,Arnold,Mega,88084.79,32,118453.0,205,0.7436265016504435,0.15609756097560976,Arnold,Arnold,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|clark,Clark,Micro,251.78,19,194106.54,147,0.0012971227038511943,0.1292517006802721,Clark,Clark,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|clark,Clark,Small,2564.4,44,194106.54,147,0.013211301381189939,0.29931972789115646,Clark,Clark,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|clark,Clark,Medium,3607.19,23,194106.54,147,0.018583557256751884,0.1564625850340136,Clark,Clark,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|clark,Clark,Large,24257.29,35,194106.54,147,0.12496894746565469,0.23809523809523808,Clark,Clark,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|clark,Clark,Mega,163425.88,26,194106.54,147,0.8419390711925523,0.17687074829931973,Clark,Clark,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|evenstar,Evenstar,Micro,384.83,60,3474.7,71,0.11075200736754252,0.8450704225352113,Evenstar,Evenstar,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|evenstar,Evenstar,Small,219.15,4,3474.7,71,0.06307019311019657,0.056338028169014086,Evenstar,Evenstar,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|evenstar,Evenstar,Medium,616.54,4,3474.7,71,0.17743690102742682,0.056338028169014086,Evenstar,Evenstar,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|evenstar,Evenstar,Large,792.48,2,3474.7,71,0.22807148818603046,0.028169014084507043,Evenstar,Evenstar,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|evenstar,Evenstar,Mega,1461.7,1,3474.7,71,0.42066941030880367,0.014084507042253521,Evenstar,Evenstar,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|goldsmith,Goldsmith,Micro,0.89,1,330.89,3,0.0026897156154613317,0.3333333333333333,Goldsmith,Goldsmith,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|goldsmith,Goldsmith,Small,55.0,1,330.89,3,0.16621838073075645,0.3333333333333333,Goldsmith,Goldsmith,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|goldsmith,Goldsmith,Medium,0.0,0,330.89,3,0.0,0.0,Goldsmith,Goldsmith,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|goldsmith,Goldsmith,Large,275.0,1,330.89,3,0.8310919036537823,0.3333333333333333,Goldsmith,Goldsmith,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|goldsmith,Goldsmith,Mega,0.0,0,330.89,3,0.0,0.0,Goldsmith,Goldsmith,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|green,Green,Micro,2226.19,352,204973.06999999998,613,0.010860890164742131,0.5742251223491027,Green,Green,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|green,Green,Small,5317.65,99,204973.06999999998,613,0.025943164143465286,0.16150081566068517,Green,Green,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|green,Green,Medium,8980.22,52,204973.06999999998,613,0.043811706581747545,0.08482871125611746,Green,Green,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|green,Green,Large,35574.93,56,204973.06999999998,613,0.17355904363436622,0.09135399673735727,Green,Green,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|green,Green,Mega,152874.08,54,204973.06999999998,613,0.7458251954756788,0.08809135399673736,Green,Green,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|smith,Smith,Micro,741.25,196,28203.510000000002,251,0.026282189699083552,0.7808764940239044,Smith,Smith,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|smith,Smith,Small,559.47,12,28203.510000000002,251,0.01983689264208604,0.04780876494023904,Smith,Smith,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|smith,Smith,Medium,2077.79,11,28203.510000000002,251,0.07367132672493601,0.043824701195219126,Smith,Smith,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|smith,Smith,Large,14525.0,28,28203.510000000002,251,0.5150068200731044,0.11155378486055777,Smith,Smith,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|smith,Smith,Mega,10300.0,4,28203.510000000002,251,0.36520277086079,0.01593625498007968,Smith,Smith,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|thompson,Thompson,Micro,155.72,21,11191.400000000001,51,0.013914255589113068,0.4117647058823529,Thompson,Thompson,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|thompson,Thompson,Small,407.82,9,11191.400000000001,51,0.036440481083689254,0.17647058823529413,Thompson,Thompson,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|thompson,Thompson,Medium,1337.8899999999999,9,11191.400000000001,51,0.1195462587343853,0.17647058823529413,Thompson,Thompson,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|thompson,Thompson,Large,4189.97,9,11191.400000000001,51,0.374391943814,0.17647058823529413,Thompson,Thompson,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|thompson,Thompson,Mega,5100.0,3,11191.400000000001,51,0.45570706077881223,0.058823529411764705,Thompson,Thompson,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|zimmerman,Zimmerman,Micro,388.4,28,293433.33999999997,192,0.0013236396382224325,0.14583333333333334,Zimmerman,Zimmerman,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|zimmerman,Zimmerman,Small,2984.08,56,293433.33999999997,192,0.010169532882664254,0.2916666666666667,Zimmerman,Zimmerman,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|zimmerman,Zimmerman,Medium,3792.89,23,293433.33999999997,192,0.012925899967604227,0.11979166666666667,Zimmerman,Zimmerman,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|zimmerman,Zimmerman,Large,26446.39,47,293433.33999999997,192,0.09012742042196024,0.24479166666666666,Zimmerman,Zimmerman,,,source_only
2026,city_council,Portland City Council,4,2026|4|orestar|zimmerman,Zimmerman,Mega,259821.58,38,293433.33999999997,192,0.885453507089549,0.19791666666666666,Zimmerman,Zimmerman,,,source_only
