candidate_key,canonical_candidate,district,is_viable,fundraising,mentions,predicted,residual,money_measure,outcome_measure,district_r_squared,first_place_votes,total_spending
2024|4|lisa freeman,Lisa Freeman,4,True,,21644.0,19558.0076779476,2085.9923220523997,Spending,mentions,0.5486779739591896,,66943.08
2024|4|bob weinstein,Bob Weinstein,4,True,,20934.0,20941.7873232864,-7.787323286400351,Spending,mentions,0.5486779739591896,,80985.14
2024|4|chris henry,Chris Henry,4,False,,3199.0,13462.91460025886,-10263.91460025886,Spending,mentions,0.5486779739591896,,28935.93
2024|4|tony morse,Tony Morse,4,False,,13246.0,20968.990358990566,-7722.990358990566,Spending,mentions,0.5486779739591896,,81288.87
2024|4|olivia clark,Olivia Clark,4,True,,45205.0,27294.097036694096,17910.902963305904,Spending,mentions,0.5486779739591896,,194106.54
2024|4|chloe mason,Chloe Mason,4,False,,6149.0,4749.860047545189,1399.1399524548106,Spending,mentions,0.5486779739591896,,8723.41
2024|4|john toran,John Toran,4,False,,8652.0,9306.823357112902,-654.8233571129022,Spending,mentions,0.5486779739591896,,16332.26
2024|4|ben hufford,Ben Hufford,4,False,,12275.0,21652.48374867239,-9377.483748672392,Spending,mentions,0.5486779739591896,,89305.67
2024|4|ciatta r thompson,Ciatta R Thompson,4,False,,5439.0,6560.13645791413,-1121.13645791413,Spending,mentions,0.5486779739591896,,11191.4
2024|1|timur ender,Timur Ender,1,True,,,4467.173049208311,-917.1730492083107,Spending,first_place_votes,0.7000187983373336,3550.0,157642.42
2024|1|terrence hayes,Terrence Hayes,1,True,,,3974.030694753418,0.9693052465818255,Spending,first_place_votes,0.7000187983373336,3975.0,92626.13
2024|1|loretta smith,Loretta Smith,1,True,,,6534.034649182161,-948.034649182161,Spending,first_place_votes,0.7000187983373336,5586.0,1464141.21
2024|1|deian salazar,Deian Salazar,1,False,,,1325.747152758182,-605.747152758182,Spending,first_place_votes,0.7000187983373336,720.0,5326.85
2024|1|noah ernst,Noah Ernst,1,True,,,3571.7726995760486,480.2273004239514,Spending,first_place_votes,0.7000187983373336,4052.0,60028.06
2024|1|joe furi,Joe Furi,1,False,,,-491.28350739497,846.28350739497,Spending,first_place_votes,0.7000187983373336,355.0,750.0
2024|1|cayle tern,Cayle Tern,1,False,,,2167.3990116612013,-1456.3990116612013,Spending,first_place_votes,0.7000187983373336,711.0,13202.71
2024|1|thomas shervey,Thomas Shervey,1,False,,,515.951304755783,-130.95130475578299,Spending,first_place_votes,0.7000187983373336,385.0,2223.98
2024|1|steph routh,Steph Routh,1,True,,,4696.231473054418,-802.2314730544176,Spending,first_place_votes,0.7000187983373336,3894.0,201809.37
2024|1|candace avalos,Candace Avalos,1,True,,,4575.745049650256,3721.254950349744,Spending,first_place_votes,0.7000187983373336,8297.0,177221.93
2024|1|david linn,David Linn,1,False,,,1299.1984227951853,-188.19842279518525,Spending,first_place_votes,0.7000187983373336,1111.0,5176.49
2024|2|chris olson,Chris Olson,2,False,,,2718.216229498912,-1485.216229498912,Spending,first_place_votes,0.24358982928794926,1233.0,42466.85
2024|2|sam sachs,Sam Sachs,2,False,,,-944.8252879886386,1248.8252879886386,Spending,first_place_votes,0.24358982928794926,304.0,5480.68
2024|2|debbie kitchin,Debbie Kitchin,2,False,,,3627.78728409864,-2399.78728409864,Spending,first_place_votes,0.24358982928794926,1228.0,70605.48
2024|2|laura streib,Laura Streib,2,False,,,2123.8065025357228,-1416.8065025357228,Spending,first_place_votes,0.24358982928794926,707.0,30462.27
2024|2|marnie glickman,Marnie Glickman,2,True,,,4766.972132805504,-769.9721328055039,Spending,first_place_votes,0.24358982928794926,3997.0,133462.97
2024|2|nat west,Nat West,2,True,,,4735.557772313337,726.4422276866626,Spending,first_place_votes,0.24358982928794926,5462.0,131140.06
2024|2|elana pirtle guiney,Elana Pirtle-Guiney,2,True,,,3969.3620137270755,8477.637986272925,Spending,first_place_votes,0.24358982928794926,12447.0,85457.75
2024|2|james armstrong,James Armstrong,2,False,,,3446.008327097463,-1970.0083270974628,Spending,first_place_votes,0.24358982928794926,1476.0,63784.29
2024|2|michael mike marshall,Michael (Mike) Marshall,2,False,,,4267.108613389542,-2621.1086133895424,Spending,first_place_votes,0.24358982928794926,1646.0,100931.24
2024|2|jennifer park,Jennifer Park,2,False,,,2857.5043298519395,-1743.5043298519395,Spending,first_place_votes,0.24358982928794926,1114.0,45905.09
2024|2|will mespelt,Will Mespelt,2,False,,,1029.3726572597097,-270.37265725970974,Spending,first_place_votes,0.24358982928794926,759.0,16523.17
2024|2|mariah hudson,Mariah Hudson,2,True,,,5032.612822253641,-2745.612822253641,Spending,first_place_votes,0.24358982928794926,2287.0,154825.11000000002
2024|2|sameer kanal,Sameer Kanal,2,True,,,4302.826838000159,5621.173161999841,Spending,first_place_votes,0.24358982928794926,9924.0,102966.45
2024|2|nabil zaghloul,Nabil Zaghloul,2,False,,,4416.485212420712,-3582.485212420712,Spending,first_place_votes,0.24358982928794926,834.0,109719.75
2024|2|bob simril,Bob Simril,2,False,,,3870.902591637305,-1350.9025916373048,Spending,first_place_votes,0.24358982928794926,2520.0,80881.96
2024|2|jonathan tasini,Jonathan Tasini,2,True,,,4365.942676477423,-961.9426764774234,Spending,first_place_votes,0.24358982928794926,3404.0,106663.61
2024|2|tiffani penson,Tiffani Penson,2,True,,,4901.820182443784,2316.179817556216,Spending,first_place_votes,0.24358982928794926,7218.0,143910.77
2024|2|michelle depass,Michelle DePass,2,True,,,4599.495549151341,2238.504450848659,Spending,first_place_votes,0.24358982928794926,6838.0,121536.89
2024|2|reuben berlin,Reuben Berlin,2,False,,,-32.95644697369244,688.9564469736924,Spending,first_place_votes,0.24358982928794926,656.0,9124.48
2024|3|brian conley,Brian Conley,3,False,,,-2055.7758813889814,2561.7758813889814,Spending,first_place_votes,0.5487877744146128,506.0,2219.4300000000003
2024|3|angelita morillo,Angelita Morillo,3,True,,,9853.540110245674,6545.459889754326,Spending,first_place_votes,0.5487877744146128,16399.0,230589.39
2024|3|ahlam k osman,Ahlam K Osman,3,False,,,5714.884815393401,-5005.884815393401,Spending,first_place_votes,0.5487877744146128,709.0,45930.68
2024|3|patrick hilton,Patrick Hilton,3,False,,,-5116.963686414307,5310.963686414307,Spending,first_place_votes,0.5487877744146128,194.0,672.19
2024|3|steve novick,Steve Novick,3,True,,,13818.048851977313,6638.9511480226865,Spending,first_place_votes,0.5487877744146128,20457.0,1081644.06
2024|3|kezia wanner,Kezia Wanner,3,False,,,2771.807377844456,2541.192622155544,Spending,first_place_votes,0.5487877744146128,5313.0,14580.78
2024|3|daniel demelo,Daniel DeMelo,3,False,,,6713.651123273932,-5142.651123273932,Spending,first_place_votes,0.5487877744146128,1571.0,67796.95999999999
2024|3|harrison kass,Harrison Kass,3,False,,,6415.956326168998,-3629.956326168998,Spending,first_place_votes,0.5487877744146128,2786.0,60367.86
2024|3|luke zak,Luke Zak,3,False,,,5389.408132036457,-4841.408132036457,Spending,first_place_votes,0.5487877744146128,548.0,40457.04
2024|3|chris flanary,Chris Flanary,3,False,,,6239.882883786617,-4997.882883786617,Spending,first_place_votes,0.5487877744146128,1242.0,56362.95
2024|3|jonathan jon walker,Jonathan (Jon) Walker,3,False,,,-180.7626030883548,1502.7626030883548,Spending,first_place_votes,0.5487877744146128,1322.0,4611.13
2024|3|tiffany koyama lane,Tiffany Koyama Lane,3,True,,,10603.687938571442,5716.312061428558,Spending,first_place_votes,0.5487877744146128,16320.0,308922.62
2024|3|kelly janes kj,Kelly Janes (KJ),3,False,,,1618.9769111506575,-1393.9769111506575,Spending,first_place_votes,0.5487877744146128,225.0,9301.96
2024|3|theo hathaway saner,Theo Hathaway Saner,3,False,,,2395.043902638652,-2176.043902638652,Spending,first_place_votes,0.5487877744146128,219.0,12588.82
2024|3|jesse cornett,Jesse Cornett,3,True,,,8580.7766402764,-4720.776640276399,Spending,first_place_votes,0.5487877744146128,3860.0,140392.04
2024|3|philippe knab,Philippe Knab,3,False,,,459.83715752753415,1091.1628424724659,Spending,first_place_votes,0.5487877744146128,1551.0,5919.57
2024|4|mitch green,Mitch Green,4,True,,,6717.387834509427,3669.612165490573,Spending,first_place_votes,0.35794064663945746,10387.0,197062.06
2024|4|mike dinapoli,Mike DiNapoli,4,False,,,-32.6328992070994,347.6328992070994,Spending,first_place_votes,0.35794064663945746,315.0,7389.0
2024|4|moses ross,Moses Ross,4,False,,,5524.177958289441,-4946.177958289441,Spending,first_place_votes,0.35794064663945746,578.0,110289.04
2024|4|michael trimble,Michael Trimble,4,False,,,-3526.2391110645713,3756.2391110645713,Spending,first_place_votes,0.35794064663945746,230.0,1349.86
2024|4|stanley penkin,Stanley Penkin,4,False,,,5430.248361137834,-4338.248361137834,Spending,first_place_votes,0.35794064663945746,1092.0,105363.28
2024|4|eli arnold,Eli Arnold,4,True,,,5492.316114507146,2630.6838854928537,Spending,first_place_votes,0.35794064663945746,8123.0,108592.89
2024|4|chad lykins,Chad Lykins,4,True,,,5829.16347459485,-1072.1634745948504,Spending,first_place_votes,0.35794064663945746,4757.0,127926.92
2024|4|eric zimmerman,Eric Zimmerman,4,True,,,7519.42210257937,485.5778974206296,Spending,first_place_votes,0.35794064663945746,8005.0,291095.65
2024|4|bob callahan,Bob Callahan,4,False,,,2250.03632607287,-1362.03632607287,Spending,first_place_votes,0.35794064663945746,888.0,22430.83
2024|4|sarah silkie,Sarah Silkie,4,True,,,5363.757615209157,-948.7576152091569,Spending,first_place_votes,0.35794064663945746,4415.0,102010.01
2024|4|lisa freeman,Lisa Freeman,4,True,,,4497.8052136606675,-748.8052136606675,Spending,first_place_votes,0.35794064663945746,3749.0,66943.08
2024|4|bob weinstein,Bob Weinstein,4,True,,,4889.27231932589,-998.2723193258898,Spending,first_place_votes,0.35794064663945746,3891.0,80985.14
2024|4|chris henry,Chris Henry,4,False,,,2773.5216877971616,-2472.5216877971616,Spending,first_place_votes,0.35794064663945746,301.0,28935.93
2024|4|tony morse,Tony Morse,4,False,,,4896.9679764258435,-2892.9679764258435,Spending,first_place_votes,0.35794064663945746,2004.0,81288.87
2024|4|olivia clark,Olivia Clark,4,True,,,6686.3216589177755,12451.678341082225,Spending,first_place_votes,0.35794064663945746,19138.0,194106.54
2024|4|chloe mason,Chloe Mason,4,False,,,308.6247233538852,670.3752766461148,Spending,first_place_votes,0.35794064663945746,979.0,8723.41
2024|4|john toran,John Toran,4,False,,,1597.7759573874755,-545.7759573874755,Spending,first_place_votes,0.35794064663945746,1052.0,16332.26
2024|4|ben hufford,Ben Hufford,4,False,,,5090.326203583856,-3396.326203583856,Spending,first_place_votes,0.35794064663945746,1694.0,89305.67
2024|4|ciatta r thompson,Ciatta R Thompson,4,False,,,820.7464829188975,-289.7464829188975,Spending,first_place_votes,0.35794064663945746,531.0,11191.4
