candidate_key,canonical_candidate,district,is_viable,fundraising,contribution_count,mentions,first_place_votes,predicted_mentions,residual,district_r_squared,impossible_prediction,slope_change_if_dropped,absolute_residual
2024|2|sam sachs,Sam Sachs,2,False,4349.01,70.0,2824.0,304.0,8093.559566299031,-5269.559566299031,0.5344811604243966,False,0.041126015808640726,5269.559566299031
2024|2|debbie kitchin,Debbie Kitchin,2,False,34884.88,460.0,9088.0,1228.0,16708.855320590395,-7620.855320590395,0.5344811604243966,False,0.0034738955943168304,7620.855320590395
2024|2|laura streib,Laura Streib,2,False,10718.42,318.0,4848.0,707.0,9890.605169726769,-5042.6051697267685,0.5344811604243966,False,0.03087810965553793,5042.6051697267685
2024|2|marnie glickman,Marnie Glickman,2,True,34318.0,1090.0,20718.0,3997.0,16548.9175537217,4169.082446278298,0.5344811604243966,False,0.002429319355914447,4169.082446278298
2024|2|nat west,Nat West,2,True,51915.64,1649.0,30666.0,5462.0,21513.861181577988,9152.138818422012,0.5344811604243966,False,0.03111513686676144,9152.138818422012
2024|2|elana pirtle guiney,Elana Pirtle-Guiney,2,True,47039.93,615.0,34268.0,12447.0,20138.243468306482,14129.756531693518,0.5344811604243966,False,0.032163277383235156,14129.756531693518
2024|2|james armstrong,James Armstrong,2,False,25246.18,426.0,13504.0,1476.0,13989.42236561357,-485.4223656135691,0.5344811604243966,False,0.0012781826170103054,485.4223656135691
2024|2|michael mike marshall,Michael (Mike) Marshall,2,False,55074.82,663.0,15684.0,1646.0,22405.18243887448,-6721.182438874479,0.5344811604243966,False,0.027852110581498217,6721.182438874479
2024|2|jennifer park,Jennifer Park,2,False,15950.86,418.0,11124.0,1114.0,11366.869579962478,-242.86957996247838,0.5344811604243966,False,0.0011711836995728303,242.86957996247838
2024|2|will mespelt,Will Mespelt,2,False,1215.0,11.0,3884.0,759.0,7209.339694819793,-3325.3396948197933,0.5344811604243966,False,0.02886693350973424,3325.3396948197933
2024|2|mariah hudson,Mariah Hudson,2,True,74201.68,1112.0,20051.0,2287.0,27801.575459637446,-7750.575459637446,0.5344811604243966,False,0.07079626408629505,7750.575459637446
2024|2|sameer kanal,Sameer Kanal,2,True,34711.76,1176.0,31168.0,9924.0,16660.011780158016,14507.988219841984,0.5344811604243966,False,0.007175293731715606,14507.988219841984
2024|2|dan ryan,Dan Ryan,2,True,120133.0,1151.0,34116.0,12047.0,40760.495778102195,-6644.495778102195,0.5344811604243966,False,0.21942285688336755,6644.495778102195
2024|2|nabil zaghloul,Nabil Zaghloul,2,False,26484.0,1111.0,6482.0,834.0,14338.657065347914,-7856.657065347914,0.5344811604243966,False,0.01846253354444378,7856.657065347914
2024|2|bob simril,Bob Simril,2,False,26230.0,424.0,11062.0,2520.0,14266.99429230133,-3204.9942923013296,0.5344811604243966,False,0.007717366066372486,3204.9942923013296
2024|2|jonathan tasini,Jonathan Tasini,2,True,49453.07,717.0,22140.0,3404.0,20819.07931141528,1320.9206885847198,0.5344811604243966,False,0.0037369715235721864,1320.9206885847198
2024|2|tiffani penson,Tiffani Penson,2,True,80381.24,853.0,30148.0,7218.0,29545.05737226639,602.9426277336097,0.5344811604243966,False,0.006649796347983531,602.9426277336097
2024|2|michelle depass,Michelle DePass,2,True,32578.29,720.0,32612.0,6838.0,16058.081164363935,16553.918835636065,0.5344811604243966,False,0.01609911882916302,16553.918835636065
2024|2|reuben berlin,Reuben Berlin,2,False,6309.98,81.0,3784.0,656.0,8646.82156653982,-4862.82156653982,0.5344811604243966,False,0.03537070975437725,4862.82156653982
2024|3|angelita morillo,Angelita Morillo,3,True,64641.17,2187.0,47477.0,16399.0,39417.12235221084,8059.877647789159,0.9049353297552392,False,0.05050311322714437,8059.877647789159
2024|3|ahlam k osman,Ahlam K Osman,3,False,9002.06,454.0,12133.0,709.0,10227.31426876579,1905.6857312342108,0.9049353297552392,False,0.005390701614188148,1905.6857312342108
2024|3|steve novick,Steve Novick,3,True,87240.55,1193.0,51189.0,20457.0,51273.37894950089,-84.37894950088958,0.9049353297552392,False,0.0010533863946941694,84.37894950088958
2024|3|harrison kass,Harrison Kass,3,False,16057.89,372.0,9223.0,2786.0,13928.996836467071,-4705.996836467071,0.9049353297552392,False,0.0080651436140417,4705.996836467071
2024|3|luke zak,Luke Zak,3,False,9730.62,473.0,8581.0,548.0,10609.53689197588,-2028.5368919758803,0.9049353297552392,False,0.005499099512767682,2028.5368919758803
2024|3|chris flanary,Chris Flanary,3,False,17826.94,442.0,20728.0,1242.0,14857.089144018692,5870.9108559813085,0.9049353297552392,False,0.008464879523847538,5870.9108559813085
2024|3|jonathan jon walker,Jonathan (Jon) Walker,3,False,3842.5,97.0,8736.0,1322.0,7520.4671212283865,1215.5328787716135,0.9049353297552392,False,0.0044819515866942015,1215.5328787716135
2024|3|tiffany koyama lane,Tiffany Koyama Lane,3,True,88689.62,2848.0,45876.0,16320.0,52033.60094441557,-6157.600944415572,0.9049353297552392,False,0.08027452174568361,6157.600944415572
2024|3|kelly janes kj,Kelly Janes (KJ),3,False,4730.0,66.0,2684.0,225.0,7986.074041864922,-5302.074041864922,0.9049353297552392,False,0.018749714284091053,5302.074041864922
2024|3|dan gilk,Dan Gilk,3,False,3490.0,40.0,3130.0,330.0,7335.535921764297,-4205.535921764297,0.9049353297552392,False,0.015760656262097442,4205.535921764297
2024|3|theo hathaway saner,Theo Hathaway Saner,3,False,7504.99,238.0,3525.0,219.0,9441.910153073013,-5916.910153073013,0.9049353297552392,False,0.01818484669597012,5916.910153073013
2024|3|jesse cornett,Jesse Cornett,3,True,52912.46,1244.0,31392.0,3860.0,33263.91835656133,-1871.9183565613275,0.9049353297552392,False,0.007546832484816517,1871.9183565613275
2024|3|matthew matt anderson,Matthew (Matt) Anderson,3,False,710.0,6.0,4506.0,755.0,5877.071426699994,-1371.071426699994,0.9049353297552392,False,0.005803230326687756,1371.071426699994
2024|3|rex burkholder,Rex Burkholder,3,True,39230.39,524.0,29335.0,3951.0,26085.927955847495,3249.0720441525045,0.9049353297552392,False,0.005832085503904925,3249.0720441525045
2024|3|philippe knab,Philippe Knab,3,False,5115.0,47.0,19531.0,1551.0,8188.055635605842,11342.944364394158,0.9049353297552392,False,0.039374495174151015,11342.944364394158
2024|4|mitch green,Mitch Green,4,True,60464.56,1568.0,33043.0,10387.0,28514.263013856136,4528.736986143864,0.5215152073686523,False,0.03242813771148495,4528.736986143864
2024|4|mike dinapoli,Mike DiNapoli,4,False,7289.0,131.0,3001.0,315.0,8333.779401983558,-5332.779401983558,0.5215152073686523,False,0.03817920627465913,5332.779401983558
2024|4|moses ross,Moses Ross,4,False,27896.63,1021.0,5238.0,578.0,16154.513955499002,-10916.513955499002,0.5215152073686523,False,0.016446428520275697,10916.513955499002
2024|4|michael trimble,Michael Trimble,4,False,509.0,29.0,1856.0,230.0,5760.723680736878,-3904.723680736878,0.5215152073686523,False,0.036605090520667224,3904.723680736878
2024|4|andra vltavin,Andra Vltavín,4,False,800.0,3.0,6504.0,1355.0,5871.16014310897,632.8398568910297,0.5215152073686523,False,0.00586875922780579,632.8398568910297
2024|4|stanley penkin,Stanley Penkin,4,False,61847.0,830.0,9570.0,1092.0,29038.90831640485,-19468.90831640485,0.5215152073686523,False,0.14779496017724125,19468.90831640485
2024|4|eli arnold,Eli Arnold,4,True,50778.15,940.0,34636.0,8123.0,24838.20509809787,9797.794901902129,0.5215152073686523,False,0.042758594367164525,9797.794901902129
2024|4|chad lykins,Chad Lykins,4,True,47007.66,962.0,25423.0,4757.0,23407.278716622444,2015.7212833775557,0.5215152073686523,False,0.006759569292057295,2015.7212833775557
2024|4|eric zimmerman,Eric Zimmerman,4,True,41878.55,522.0,36731.0,8005.0,21460.74688322959,15270.253116770411,0.5215152073686523,False,0.03088366598604239,15270.253116770411
2024|4|sarah silkie,Sarah Silkie,4,True,25477.64,1017.0,32039.0,4415.0,15236.490937926952,16802.509062073048,0.5215152073686523,False,0.03567560565866312,16802.509062073048
2024|4|lisa freeman,Lisa Freeman,4,True,25827.58,553.0,21644.0,3749.0,15369.295527763687,6274.704472236313,0.5215152073686523,False,0.012760401288734265,6274.704472236313
2024|4|bob weinstein,Bob Weinstein,4,True,33919.91,473.0,20934.0,3891.0,18440.38933376902,2493.6106662309794,0.5215152073686523,False,2.8210879333928852e-05,2493.6106662309794
2024|4|chris henry,Chris Henry,4,False,5474.24,589.0,3199.0,301.0,7645.065744064734,-4446.065744064734,0.5215152073686523,False,0.034354050955722956,4446.065744064734
2024|4|tony morse,Tony Morse,4,False,41809.6,554.0,13246.0,2004.0,21434.579893262042,-8188.579893262042,0.5215152073686523,False,0.01641677606138416,8188.579893262042
2024|4|olivia clark,Olivia Clark,4,True,95639.0,1172.0,45205.0,19138.0,41863.20019433521,3341.799805664792,0.5215152073686523,False,0.08145543797022874,3341.799805664792
2024|4|john toran,John Toran,4,False,180.0,11.0,8652.0,1052.0,5635.865962110011,3016.1340378899886,0.5215152073686523,False,0.02862108129722108,3016.1340378899886
2024|4|ben hufford,Ben Hufford,4,False,49074.17,662.0,12275.0,1694.0,24191.53319722915,-11916.53319722915,0.5215152073686523,False,0.046513188197809786,11916.53319722915
