year,district,receiving_candidate,conditioning_candidate,boost
2024,3,Tiffany Koyama Lane,Kelly Janes (KJ),-0.051384184484575046
2024,3,Tiffany Koyama Lane,Christopher Brummer,-0.13633630603929697
2024,3,Tiffany Koyama Lane,Kenneth (Kent) R Landgraver III,-0.30396677651834314
2024,3,Tiffany Koyama Lane,John Sweeney,-0.30289045168229867
2024,3,Tiffany Koyama Lane,Patrick Hilton,-0.2268094129754446
2024,3,Tiffany Koyama Lane,Jaclyn Smith-Moore,-0.0066031857673235494
2024,3,Tiffany Koyama Lane,David O'Connor,-0.2667473576228308
2024,3,Tiffany Koyama Lane,Clifford Higgins,-0.1289872296210477
2024,3,Tiffany Koyama Lane,Uncertified Write In,-0.22245560349454319
2024,3,Jesse Cornett,Steve Novick,0.06730958270240561
2024,3,Jesse Cornett,Angelita Morillo,0.05051465885334305
2024,3,Jesse Cornett,Tiffany Koyama Lane,-0.007063494371238821
2024,3,Jesse Cornett,Rex Burkholder,0.17323657507735135
2024,3,Jesse Cornett,Chris Flanary,-0.012212785267622206
2024,3,Jesse Cornett,Cristal Azul Otero,0.05531240717885599
2024,3,Jesse Cornett,Philippe Knab,0.08670644122267601
2024,3,Jesse Cornett,Kezia Wanner,0.05917784706608681
2024,3,Jesse Cornett,Ahlam K Osman,-0.15277716972099334
2024,3,Jesse Cornett,Daniel DeMelo,0.06429991572777927
2024,3,Jesse Cornett,Harrison Kass,-0.12336155949854097
2024,3,Jesse Cornett,Jonathan (Jon) Walker,-0.022078048654691873
2024,3,Jesse Cornett,Luke Zak,-0.03487951223403679
2024,3,Jesse Cornett,Sandeep Bali,-0.1628852988757352
2024,3,Jesse Cornett,Brian Conley,-0.08309542697976247
2024,3,Jesse Cornett,Melodie Beirwagen,-0.17322128903150888
2024,3,Jesse Cornett,Matthew (Matt) Anderson,-0.14662566038605856
2024,3,Jesse Cornett,Heart Free Pham,-0.13386353290142677
2024,3,Jesse Cornett,Theo Hathaway Saner,-0.14959305138246054
2024,3,Jesse Cornett,Dan Gilk,-0.1375712083171806
2024,3,Jesse Cornett,Terry Parker,-0.23424516878001134
2024,3,Jesse Cornett,Kelly Janes (KJ),-0.12218217949652763
2024,3,Jesse Cornett,Christopher Brummer,-0.17185499584543215
2024,3,Jesse Cornett,Kenneth (Kent) R Landgraver III,-0.16759738439141889
2024,3,Jesse Cornett,John Sweeney,-0.17748236306404405
2024,3,Jesse Cornett,Patrick Hilton,-0.14503483423117647
2024,3,Jesse Cornett,Jaclyn Smith-Moore,-0.20360972496352694
2024,3,Jesse Cornett,David O'Connor,-0.20460484823710215
2024,3,Jesse Cornett,Clifford Higgins,-0.12594604104973836
2024,3,Jesse Cornett,Uncertified Write In,-0.19479031642683986
2024,3,Rex Burkholder,Steve Novick,0.06300949205564282
2024,3,Rex Burkholder,Angelita Morillo,0.04530238252562091
2024,3,Rex Burkholder,Tiffany Koyama Lane,-0.009754003170950154
2024,3,Rex Burkholder,Jesse Cornett,0.16188503217042877
2024,3,Rex Burkholder,Chris Flanary,-0.00750918646689136
2024,3,Rex Burkholder,Cristal Azul Otero,0.11902861572076279
2024,3,Rex Burkholder,Philippe Knab,0.15610189270281855
2024,3,Rex Burkholder,Kezia Wanner,-0.04352212561813795
2024,3,Rex Burkholder,Ahlam K Osman,-0.09538793643869975
2024,3,Rex Burkholder,Daniel DeMelo,-0.016685863163397596
2024,3,Rex Burkholder,Harrison Kass,-0.12851417341221077
2024,3,Rex Burkholder,Jonathan (Jon) Walker,0.05239818873863128
2024,3,Rex Burkholder,Luke Zak,-0.08360904442365374
2024,3,Rex Burkholder,Sandeep Bali,-0.1512360792921885
2024,3,Rex Burkholder,Brian Conley,-0.06291455638180615
2024,3,Rex Burkholder,Melodie Beirwagen,-0.14223196820904394
2024,3,Rex Burkholder,Matthew (Matt) Anderson,-0.09321443764962761
2024,3,Rex Burkholder,Heart Free Pham,-0.14506714879217927
2024,3,Rex Burkholder,Theo Hathaway Saner,-0.12723999222933693
2024,3,Rex Burkholder,Dan Gilk,-0.058280256883903814
2024,3,Rex Burkholder,Terry Parker,-0.2245543826271234
2024,3,Rex Burkholder,Kelly Janes (KJ),-0.12280604691642408
2024,3,Rex Burkholder,Christopher Brummer,-0.16319010228069425
2024,3,Rex Burkholder,Kenneth (Kent) R Landgraver III,-0.15850413357673454
2024,3,Rex Burkholder,John Sweeney,-0.11221149838365033
2024,3,Rex Burkholder,Patrick Hilton,-0.048876534030619534
2024,3,Rex Burkholder,Jaclyn Smith-Moore,-0.20085859394015698
2024,3,Rex Burkholder,David O'Connor,-0.12366219989623603
2024,3,Rex Burkholder,Clifford Higgins,-0.04749894986091213
2024,3,Rex Burkholder,Uncertified Write In,-0.2168586272996219
2024,3,Chris Flanary,Steve Novick,-0.030231572297322346
2024,3,Chris Flanary,Angelita Morillo,0.11462128242740843
2024,3,Chris Flanary,Tiffany Koyama Lane,0.1158238090752543
2024,3,Chris Flanary,Jesse Cornett,-0.00806404858012466
2024,3,Chris Flanary,Rex Burkholder,-0.0053059627436756185
2024,3,Chris Flanary,Cristal Azul Otero,-0.05705204061698266
2024,3,Chris Flanary,Philippe Knab,-0.1147989683039167
2024,3,Chris Flanary,Kezia Wanner,-0.1710622001069344
2024,3,Chris Flanary,Ahlam K Osman,0.3383566962936508
2024,3,Chris Flanary,Daniel DeMelo,-0.08276449757165477
2024,3,Chris Flanary,Harrison Kass,-0.19809354122930214
2024,3,Chris Flanary,Jonathan (Jon) Walker,-0.07733241400674698
2024,3,Chris Flanary,Luke Zak,0.2355715019409576
2024,3,Chris Flanary,Sandeep Bali,-0.13532720369981252
2024,3,Chris Flanary,Brian Conley,0.2118023727241936
2024,3,Chris Flanary,Melodie Beirwagen,-0.112411522854104
2024,3,Chris Flanary,Matthew (Matt) Anderson,-0.10078420356206516
2024,3,Chris Flanary,Heart Free Pham,-0.014632904136606423
2024,3,Chris Flanary,Theo Hathaway Saner,0.2676495632358686
2024,3,Chris Flanary,Dan Gilk,-0.12225504329439223
2024,3,Chris Flanary,Terry Parker,-0.1841649905941467
2024,3,Chris Flanary,Kelly Janes (KJ),-0.010533946081229872
2024,3,Chris Flanary,Christopher Brummer,-0.04985593933199642
2024,3,Chris Flanary,Kenneth (Kent) R Landgraver III,-0.1272458158223227
2024,3,Chris Flanary,John Sweeney,-0.13316755808181546
2024,3,Chris Flanary,Patrick Hilton,-0.07220762258749591
2024,3,Chris Flanary,Jaclyn Smith-Moore,-0.09971506269510597
2024,3,Chris Flanary,David O'Connor,-0.06750252815277968
2024,3,Chris Flanary,Clifford Higgins,-0.041851424555316624
2024,3,Chris Flanary,Uncertified Write In,-0.13148578309275077
2024,3,Cristal Azul Otero,Steve Novick,0.03852944477225617
2024,3,Cristal Azul Otero,Angelita Morillo,0.022958122047659346
2024,3,Cristal Azul Otero,Tiffany Koyama Lane,-0.06121688338512393
2024,3,Cristal Azul Otero,Jesse Cornett,0.036334007022018
2024,3,Cristal Azul Otero,Rex Burkholder,0.08367101021911877
2024,3,Cristal Azul Otero,Chris Flanary,-0.05675753230233499
2024,3,Cristal Azul Otero,Philippe Knab,0.3454297538655185
2024,3,Cristal Azul Otero,Kezia Wanner,-0.08114166333635003
2024,3,Cristal Azul Otero,Ahlam K Osman,-0.05244846700669856
2024,3,Cristal Azul Otero,Daniel DeMelo,-0.10261345596655252
2024,3,Cristal Azul Otero,Harrison Kass,-0.15063861814510895
2024,3,Cristal Azul Otero,Jonathan (Jon) Walker,-0.018374058867240556
2024,3,Cristal Azul Otero,Luke Zak,-0.11405395509850028
2024,3,Cristal Azul Otero,Sandeep Bali,-0.07240598383882071
2024,3,Cristal Azul Otero,Brian Conley,-0.05656215715149268
2024,3,Cristal Azul Otero,Melodie Beirwagen,-0.032313358618584115
2024,3,Cristal Azul Otero,Matthew (Matt) Anderson,-0.08797798745086288
2024,3,Cristal Azul Otero,Heart Free Pham,0.006408664422297261
2024,3,Cristal Azul Otero,Theo Hathaway Saner,-0.0831411269055852
2024,3,Cristal Azul Otero,Dan Gilk,-0.12066950702930214
2024,3,Cristal Azul Otero,Terry Parker,-0.15789001138560466
2024,3,Cristal Azul Otero,Kelly Janes (KJ),0.016440000024687207
2024,3,Cristal Azul Otero,Christopher Brummer,-0.060084144758360936
2024,3,Cristal Azul Otero,Kenneth (Kent) R Landgraver III,-0.09492386775400596
2024,3,Cristal Azul Otero,John Sweeney,-0.11112065421144296
2024,3,Cristal Azul Otero,Patrick Hilton,-0.10377331248639843
2024,3,Cristal Azul Otero,Jaclyn Smith-Moore,0.11742842207799803
2024,3,Cristal Azul Otero,David O'Connor,-0.1585900060283218
2024,3,Cristal Azul Otero,Clifford Higgins,-0.06763948532455077
2024,3,Cristal Azul Otero,Uncertified Write In,-0.16614787935812692
2024,3,Philippe Knab,Steve Novick,0.05869374993645607
2024,3,Philippe Knab,Angelita Morillo,-0.011873132836562467
2024,3,Philippe Knab,Tiffany Koyama Lane,-0.07890220415032753
2024,3,Philippe Knab,Jesse Cornett,0.053945702838942594
2024,3,Philippe Knab,Rex Burkholder,0.10393134707273735
2024,3,Philippe Knab,Chris Flanary,-0.10816956049516581
2024,3,Philippe Knab,Cristal Azul Otero,0.3271707736165774
2024,3,Philippe Knab,Kezia Wanner,-0.06196720977628048
2024,3,Philippe Knab,Ahlam K Osman,-0.14101017943863117
2024,3,Philippe Knab,Daniel DeMelo,-0.08896521042187627
2024,3,Philippe Knab,Harrison Kass,-0.07463838750471474
2024,3,Philippe Knab,Jonathan (Jon) Walker,0.052902180866521514
2024,3,Philippe Knab,Luke Zak,-0.13576818690229048
2024,3,Philippe Knab,Sandeep Bali,-0.09661231326004158
2024,3,Philippe Knab,Brian Conley,-0.057098590191941856
2024,3,Philippe Knab,Melodie Beirwagen,-0.08608290643060956
2024,3,Philippe Knab,Matthew (Matt) Anderson,-0.07330545803252883
2024,3,Philippe Knab,Heart Free Pham,-0.08571826803252172
2024,3,Philippe Knab,Theo Hathaway Saner,-0.11194613571051845
2024,3,Philippe Knab,Dan Gilk,-0.07805992811076318
2024,3,Philippe Knab,Terry Parker,-0.14320654026229607
2024,3,Philippe Knab,Kelly Janes (KJ),-0.11745870824436759
2024,3,Philippe Knab,Christopher Brummer,-0.021586189958056196
2024,3,Philippe Knab,Kenneth (Kent) R Landgraver III,-0.11025938582765386
2024,3,Philippe Knab,John Sweeney,-0.14293386281272114
2024,3,Philippe Knab,Patrick Hilton,-0.05872845081369976
2024,3,Philippe Knab,Jaclyn Smith-Moore,-0.15588615823170615
2024,3,Philippe Knab,David O'Connor,-0.09107521090754353
2024,3,Philippe Knab,Clifford Higgins,-0.0397123063496691
2024,3,Philippe Knab,Uncertified Write In,-0.1472627365513899
2024,3,Kezia Wanner,Steve Novick,0.00012931673122903997
2024,3,Kezia Wanner,Angelita Morillo,-0.11051186751429572
2024,3,Kezia Wanner,Tiffany Koyama Lane,-0.08042565368922719
2024,3,Kezia Wanner,Jesse Cornett,0.03663740627323514
2024,3,Kezia Wanner,Rex Burkholder,-0.028834242760815115
2024,3,Kezia Wanner,Chris Flanary,-0.16039144437853484
2024,3,Kezia Wanner,Cristal Azul Otero,-0.07647486673497711
2024,3,Kezia Wanner,Philippe Knab,-0.06166262464809849
2024,3,Kezia Wanner,Ahlam K Osman,-0.12396725598896871
2024,3,Kezia Wanner,Daniel DeMelo,0.19242439651905235
2024,3,Kezia Wanner,Harrison Kass,0.36691819294392936
2024,3,Kezia Wanner,Jonathan (Jon) Walker,0.07819100430619097
2024,3,Kezia Wanner,Luke Zak,-0.10328396616481728
2024,3,Kezia Wanner,Sandeep Bali,0.2311442694318699
2024,3,Kezia Wanner,Brian Conley,-0.1380033176573618
2024,3,Kezia Wanner,Melodie Beirwagen,0.11245769058017652
2024,3,Kezia Wanner,Matthew (Matt) Anderson,0.05543806926963407
2024,3,Kezia Wanner,Heart Free Pham,-0.05224672561042726
2024,3,Kezia Wanner,Theo Hathaway Saner,-0.12357620012058794
2024,3,Kezia Wanner,Dan Gilk,0.13202165182693432
2024,3,Kezia Wanner,Terry Parker,0.24485325416779774
2024,3,Kezia Wanner,Kelly Janes (KJ),0.07406466616345936
2024,3,Kezia Wanner,Christopher Brummer,-0.0653823763361552
2024,3,Kezia Wanner,Kenneth (Kent) R Landgraver III,0.13593579574663456
2024,3,Kezia Wanner,John Sweeney,0.028227219140894433
2024,3,Kezia Wanner,Patrick Hilton,-0.02612880948694704
2024,3,Kezia Wanner,Jaclyn Smith-Moore,0.006809623384420066
2024,3,Kezia Wanner,David O'Connor,-0.08398102591449866
2024,3,Kezia Wanner,Clifford Higgins,-0.1237467539942928
2024,3,Kezia Wanner,Uncertified Write In,-0.07876157405357304
2024,3,Ahlam K Osman,Steve Novick,-0.04766080507675036
2024,3,Ahlam K Osman,Angelita Morillo,0.06565677985614249
2024,3,Ahlam K Osman,Tiffany Koyama Lane,0.06803180314596
2024,3,Ahlam K Osman,Jesse Cornett,-0.059048337163124756
2024,3,Ahlam K Osman,Rex Burkholder,-0.03945259358482167
2024,3,Ahlam K Osman,Chris Flanary,0.1980548917469541
2024,3,Ahlam K Osman,Cristal Azul Otero,-0.030859669763458303
2024,3,Ahlam K Osman,Philippe Knab,-0.08759799841938007
2024,3,Ahlam K Osman,Kezia Wanner,-0.077391032514235
2024,3,Ahlam K Osman,Daniel DeMelo,-0.05693036981965287
2024,3,Ahlam K Osman,Harrison Kass,-0.09878095877909768
2024,3,Ahlam K Osman,Jonathan (Jon) Walker,-0.07167386785058205
2024,3,Ahlam K Osman,Luke Zak,0.1959106093976873
2024,3,Ahlam K Osman,Sandeep Bali,-0.03321548715082204
2024,3,Ahlam K Osman,Brian Conley,0.15949421908673564
2024,3,Ahlam K Osman,Melodie Beirwagen,-0.019959341501019204
2024,3,Ahlam K Osman,Matthew (Matt) Anderson,0.007571509497325268
2024,3,Ahlam K Osman,Heart Free Pham,0.039764110703911754
2024,3,Ahlam K Osman,Theo Hathaway Saner,0.245375855475737
2024,3,Ahlam K Osman,Dan Gilk,-0.06752197607888197
2024,3,Ahlam K Osman,Terry Parker,-0.09675788529794355
2024,3,Ahlam K Osman,Kelly Janes (KJ),0.05576904442839581
2024,3,Ahlam K Osman,Christopher Brummer,-0.011376406691051916
2024,3,Ahlam K Osman,Kenneth (Kent) R Landgraver III,-0.044746085488017076
2024,3,Ahlam K Osman,John Sweeney,-0.057288274434761935
2024,3,Ahlam K Osman,Patrick Hilton,-0.05327303703525055
2024,3,Ahlam K Osman,Jaclyn Smith-Moore,-0.007070064040650109
2024,3,Ahlam K Osman,David O'Connor,-0.06113727600813122
2024,3,Ahlam K Osman,Clifford Higgins,0.017762330553552225
2024,3,Ahlam K Osman,Uncertified Write In,-0.08068606324002295
2024,3,Daniel DeMelo,Steve Novick,-0.021376689363555357
2024,3,Daniel DeMelo,Angelita Morillo,-0.04138819985124778
2024,3,Daniel DeMelo,Tiffany Koyama Lane,-0.04058784443393619
2024,3,Daniel DeMelo,Jesse Cornett,0.02454260927147847
2024,3,Daniel DeMelo,Rex Burkholder,-0.006815408638957882
2024,3,Daniel DeMelo,Chris Flanary,-0.04784273494324427
2024,3,Daniel DeMelo,Cristal Azul Otero,-0.05962438433593095
2024,3,Daniel DeMelo,Philippe Knab,-0.054578933555625486
2024,3,Daniel DeMelo,Kezia Wanner,0.11863283350096662
2024,3,Daniel DeMelo,Ahlam K Osman,-0.056221848774341096
2024,3,Daniel DeMelo,Harrison Kass,0.1722239650110132
2024,3,Daniel DeMelo,Jonathan (Jon) Walker,0.07205418917984735
2024,3,Daniel DeMelo,Luke Zak,0.05004548565092473
2024,3,Daniel DeMelo,Sandeep Bali,0.10443324690373268
2024,3,Daniel DeMelo,Brian Conley,-0.009197286302397356
2024,3,Daniel DeMelo,Melodie Beirwagen,0.026596180035706823
2024,3,Daniel DeMelo,Matthew (Matt) Anderson,0.027334206543752876
2024,3,Daniel DeMelo,Heart Free Pham,-0.003612238637836468
2024,3,Daniel DeMelo,Theo Hathaway Saner,-0.010709819860757419
2024,3,Daniel DeMelo,Dan Gilk,0.07611772415392545
2024,3,Daniel DeMelo,Terry Parker,0.049008772645684845
2024,3,Daniel DeMelo,Kelly Janes (KJ),0.02849460668583864
2024,3,Daniel DeMelo,Christopher Brummer,-0.010112207641721882
2024,3,Daniel DeMelo,Kenneth (Kent) R Landgraver III,-0.0006104650065459627
2024,3,Daniel DeMelo,John Sweeney,0.03643793725377176
2024,3,Daniel DeMelo,Patrick Hilton,0.04427286197991551
2024,3,Daniel DeMelo,Jaclyn Smith-Moore,-0.01921097555328395
2024,3,Daniel DeMelo,David O'Connor,-0.02658000515941153
2024,3,Daniel DeMelo,Clifford Higgins,0.07666322409950352
2024,3,Daniel DeMelo,Uncertified Write In,-0.04596526641445853
2024,3,Harrison Kass,Steve Novick,-0.029463003914693017
2024,3,Harrison Kass,Angelita Morillo,-0.08195750581501035
2024,3,Harrison Kass,Tiffany Koyama Lane,-0.06592513915173037
2024,3,Harrison Kass,Jesse Cornett,-0.03624374564395526
2024,3,Harrison Kass,Rex Burkholder,-0.040405189070421677
2024,3,Harrison Kass,Chris Flanary,-0.08814245131020135
2024,3,Harrison Kass,Cristal Azul Otero,-0.06737500485681294
2024,3,Harrison Kass,Philippe Knab,-0.03524601136429184
2024,3,Harrison Kass,Kezia Wanner,0.17412330813078775
2024,3,Harrison Kass,Ahlam K Osman,-0.0750891603741546
2024,3,Harrison Kass,Daniel DeMelo,0.13256732008818015
2024,3,Harrison Kass,Jonathan (Jon) Walker,0.09073408030176061
2024,3,Harrison Kass,Luke Zak,-0.04678151126201882
2024,3,Harrison Kass,Sandeep Bali,0.24052661535291636
2024,3,Harrison Kass,Brian Conley,-0.04771803411189227
2024,3,Harrison Kass,Melodie Beirwagen,0.11017395713214839
2024,3,Harrison Kass,Matthew (Matt) Anderson,0.10036988945488001
2024,3,Harrison Kass,Heart Free Pham,-0.0190697649710852
2024,3,Harrison Kass,Theo Hathaway Saner,-0.042745578337472515
2024,3,Harrison Kass,Dan Gilk,0.22921010108608808
2024,3,Harrison Kass,Terry Parker,0.3478203532642393
2024,3,Harrison Kass,Kelly Janes (KJ),0.009723901955516673
2024,3,Harrison Kass,Christopher Brummer,0.047088788811641524
2024,3,Harrison Kass,Kenneth (Kent) R Landgraver III,0.21498211487588215
2024,3,Harrison Kass,John Sweeney,0.10056917593660433
2024,3,Harrison Kass,Patrick Hilton,0.12137759888987562
2024,3,Harrison Kass,Jaclyn Smith-Moore,-0.03322326458176812
2024,3,Harrison Kass,David O'Connor,0.05373142307815004
2024,3,Harrison Kass,Clifford Higgins,0.004097895844934862
2024,3,Harrison Kass,Uncertified Write In,0.007637910004991505
2024,3,Jonathan (Jon) Walker,Steve Novick,-0.011002672602409919
2024,3,Jonathan (Jon) Walker,Angelita Morillo,-0.03701835051032304
2024,3,Jonathan (Jon) Walker,Tiffany Koyama Lane,-0.029188046794904957
2024,3,Jonathan (Jon) Walker,Jesse Cornett,-0.006144044121030451
2024,3,Jonathan (Jon) Walker,Rex Burkholder,0.0156042466957792
2024,3,Jonathan (Jon) Walker,Chris Flanary,-0.03259243384614731
2024,3,Jonathan (Jon) Walker,Cristal Azul Otero,-0.007784092830813896
2024,3,Jonathan (Jon) Walker,Philippe Knab,0.02366255962571974
2024,3,Jonathan (Jon) Walker,Kezia Wanner,0.03514672568144504
2024,3,Jonathan (Jon) Walker,Ahlam K Osman,-0.05160660261622721
2024,3,Jonathan (Jon) Walker,Daniel DeMelo,0.052534251099578225
2024,3,Jonathan (Jon) Walker,Harrison Kass,0.08594306901400635
2024,3,Jonathan (Jon) Walker,Luke Zak,-0.02132454626400783
2024,3,Jonathan (Jon) Walker,Sandeep Bali,0.06946131986364389
2024,3,Jonathan (Jon) Walker,Brian Conley,0.008420076212320646
2024,3,Jonathan (Jon) Walker,Melodie Beirwagen,0.04732310916364109
2024,3,Jonathan (Jon) Walker,Matthew (Matt) Anderson,0.058196094952797026
2024,3,Jonathan (Jon) Walker,Heart Free Pham,0.017959228044775122
2024,3,Jonathan (Jon) Walker,Theo Hathaway Saner,-0.008047117407082457
2024,3,Jonathan (Jon) Walker,Dan Gilk,0.08672958030211474
2024,3,Jonathan (Jon) Walker,Terry Parker,0.07348260825481807
2024,3,Jonathan (Jon) Walker,Kelly Janes (KJ),0.019957131570309178
2024,3,Jonathan (Jon) Walker,Christopher Brummer,0.06330040032341398
2024,3,Jonathan (Jon) Walker,Kenneth (Kent) R Landgraver III,0.027068516265442974
2024,3,Jonathan (Jon) Walker,John Sweeney,0.06099141627639469
2024,3,Jonathan (Jon) Walker,Patrick Hilton,0.07173633283595389
2024,3,Jonathan (Jon) Walker,Jaclyn Smith-Moore,0.004572452319699966
2024,3,Jonathan (Jon) Walker,David O'Connor,0.13595846056836597
2024,3,Jonathan (Jon) Walker,Clifford Higgins,0.025892250690815452
2024,3,Jonathan (Jon) Walker,Uncertified Write In,-0.028515966942055077
2024,3,Luke Zak,Steve Novick,-0.029583220823639622
2024,3,Luke Zak,Angelita Morillo,0.029731286819400474
2024,3,Luke Zak,Tiffany Koyama Lane,0.02982181254689488
2024,3,Luke Zak,Jesse Cornett,-0.00953431111366812
2024,3,Luke Zak,Rex Burkholder,-0.024457106193944866
2024,3,Luke Zak,Chris Flanary,0.09752214676550354
2024,3,Luke Zak,Cristal Azul Otero,-0.047461179802154634
2024,3,Luke Zak,Philippe Knab,-0.05965013628634246
2024,3,Luke Zak,Kezia Wanner,-0.04560224922358101
2024,3,Luke Zak,Ahlam K Osman,0.1385567410567506
2024,3,Luke Zak,Daniel DeMelo,0.0358404533776152
2024,3,Luke Zak,Harrison Kass,-0.04352511635469842
2024,3,Luke Zak,Jonathan (Jon) Walker,-0.02094619179160384
2024,3,Luke Zak,Sandeep Bali,-0.0209805482397534
2024,3,Luke Zak,Brian Conley,0.030244474783678102
2024,3,Luke Zak,Melodie Beirwagen,-0.036001047722372184
2024,3,Luke Zak,Matthew (Matt) Anderson,-0.023636133895660466
2024,3,Luke Zak,Heart Free Pham,0.02674137807661807
2024,3,Luke Zak,Theo Hathaway Saner,0.03548900421806024
2024,3,Luke Zak,Dan Gilk,-0.00408818292081542
2024,3,Luke Zak,Terry Parker,-0.03972448388179304
2024,3,Luke Zak,Kelly Janes (KJ),0.0020444787400502873
2024,3,Luke Zak,Christopher Brummer,0.006095731802043883
2024,3,Luke Zak,Kenneth (Kent) R Landgraver III,-0.02473949993273808
2024,3,Luke Zak,John Sweeney,0.0048909014258420175
2024,3,Luke Zak,Patrick Hilton,-0.011244994675906048
2024,3,Luke Zak,Jaclyn Smith-Moore,-0.00682475148631953
2024,3,Luke Zak,David O'Connor,0.016640518089048442
2024,3,Luke Zak,Clifford Higgins,-0.015359927688305672
2024,3,Luke Zak,Uncertified Write In,-0.028178978964510784
2024,3,Sandeep Bali,Steve Novick,-0.03952365005336674
2024,3,Sandeep Bali,Angelita Morillo,-0.04810218508504355
2024,3,Sandeep Bali,Tiffany Koyama Lane,-0.03863475271938704
2024,3,Sandeep Bali,Jesse Cornett,-0.03761845109738404
2024,3,Sandeep Bali,Rex Burkholder,-0.03737724816323049
2024,3,Sandeep Bali,Chris Flanary,-0.04733318346312431
2024,3,Sandeep Bali,Cristal Azul Otero,-0.02545673744393822
2024,3,Sandeep Bali,Philippe Knab,-0.035862949727883946
2024,3,Sandeep Bali,Kezia Wanner,0.08622567292930573
2024,3,Sandeep Bali,Ahlam K Osman,-0.01984771135279484
2024,3,Sandeep Bali,Daniel DeMelo,0.06318987147822248
2024,3,Sandeep Bali,Harrison Kass,0.1890727487052633
2024,3,Sandeep Bali,Jonathan (Jon) Walker,0.057645898467424225
2024,3,Sandeep Bali,Luke Zak,-0.01772625273723484
2024,3,Sandeep Bali,Brian Conley,-0.0133383624206828
2024,3,Sandeep Bali,Melodie Beirwagen,0.16612233180699626
2024,3,Sandeep Bali,Matthew (Matt) Anderson,0.10551689952584208
2024,3,Sandeep Bali,Heart Free Pham,0.11678188429702312
2024,3,Sandeep Bali,Theo Hathaway Saner,-0.014861602896460102
2024,3,Sandeep Bali,Dan Gilk,0.21421641128793706
2024,3,Sandeep Bali,Terry Parker,0.31150115583956267
2024,3,Sandeep Bali,Kelly Janes (KJ),0.04610910875440501
2024,3,Sandeep Bali,Christopher Brummer,0.01766468715000602
2024,3,Sandeep Bali,Kenneth (Kent) R Landgraver III,0.22703402845338033
2024,3,Sandeep Bali,John Sweeney,0.05968240625015368
2024,3,Sandeep Bali,Patrick Hilton,0.04827933878451708
2024,3,Sandeep Bali,Jaclyn Smith-Moore,0.027029781761474664
2024,3,Sandeep Bali,David O'Connor,0.03536834773282285
2024,3,Sandeep Bali,Clifford Higgins,0.0003887559773158161
2024,3,Sandeep Bali,Uncertified Write In,-0.009436283322841382
2024,3,Brian Conley,Steve Novick,-0.03909655777205349
2024,3,Brian Conley,Angelita Morillo,0.011486099620389184
2024,3,Brian Conley,Tiffany Koyama Lane,0.011112096183674994
2024,3,Brian Conley,Jesse Cornett,-0.016551850946242827
2024,3,Brian Conley,Rex Burkholder,-0.013410762606287166
2024,3,Brian Conley,Chris Flanary,0.06389426074123808
2024,3,Brian Conley,Cristal Azul Otero,-0.0171516012156677
2024,3,Brian Conley,Philippe Knab,-0.018280553195955784
2024,3,Brian Conley,Kezia Wanner,-0.04440106742019466
2024,3,Brian Conley,Ahlam K Osman,0.08219874325800364
2024,3,Brian Conley,Daniel DeMelo,-0.004799752232422863
2024,3,Brian Conley,Harrison Kass,-0.03235182340904938
2024,3,Brian Conley,Jonathan (Jon) Walker,0.006026870026973552
2024,3,Brian Conley,Luke Zak,0.022039237946898868
2024,3,Brian Conley,Sandeep Bali,-0.011504107616073053
2024,3,Brian Conley,Melodie Beirwagen,0.014577610648882064
2024,3,Brian Conley,Matthew (Matt) Anderson,0.04940416793989065
2024,3,Brian Conley,Heart Free Pham,0.0465369178359257
2024,3,Brian Conley,Theo Hathaway Saner,0.31778618340862735
2024,3,Brian Conley,Dan Gilk,0.018984379769627066
2024,3,Brian Conley,Terry Parker,0.008899879029403784
2024,3,Brian Conley,Kelly Janes (KJ),0.02549152422523432
2024,3,Brian Conley,Christopher Brummer,0.06028690596804398
2024,3,Brian Conley,Kenneth (Kent) R Landgraver III,0.023698057535117584
2024,3,Brian Conley,John Sweeney,0.04754965769270833
2024,3,Brian Conley,Patrick Hilton,0.14557537726528927
2024,3,Brian Conley,Jaclyn Smith-Moore,0.03534461008635707
2024,3,Brian Conley,David O'Connor,0.11171323306810324
2024,3,Brian Conley,Clifford Higgins,0.12340792334239561
2024,3,Brian Conley,Uncertified Write In,-0.033567704560116
2024,3,Melodie Beirwagen,Steve Novick,-0.038172535170788266
2024,3,Melodie Beirwagen,Angelita Morillo,-0.029577263111814737
2024,3,Melodie Beirwagen,Tiffany Koyama Lane,-0.01755719255392229
2024,3,Melodie Beirwagen,Jesse Cornett,-0.03401851576450217
2024,3,Melodie Beirwagen,Rex Burkholder,-0.029891259042398352
2024,3,Melodie Beirwagen,Chris Flanary,-0.03343385943629636
2024,3,Melodie Beirwagen,Cristal Azul Otero,-0.009660630225671443
2024,3,Melodie Beirwagen,Philippe Knab,-0.027172245053745735
2024,3,Melodie Beirwagen,Kezia Wanner,0.03567284087608892
2024,3,Melodie Beirwagen,Ahlam K Osman,-0.010141707768382371
2024,3,Melodie Beirwagen,Daniel DeMelo,0.013684313964290817
2024,3,Melodie Beirwagen,Harrison Kass,0.07364441566948875
2024,3,Melodie Beirwagen,Jonathan (Jon) Walker,0.03339594413848984
2024,3,Melodie Beirwagen,Luke Zak,-0.025864871134882242
2024,3,Melodie Beirwagen,Sandeep Bali,0.14126126559863889
